,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,EBIT,GreenBlatt
1901,180400,2022-05-10,7740,0,0,222082929900,28692885,2021-12-31,Y,41255000000,1304000000,940000000,1714000000,1599000000,5625000000,1194000000,0,1851000000,0,397000000,33777999999,35438000000,5750000000,7470000000,660000000,6809000000,-4786000000,245000000,-7884000000,-7269000000,218000000,194000000,-139000000,1124000000,3000000,-2760000000,-28.16881404109589,-7999000000,-0.22450182430536064
1902,050110,2022-05-10,1795,511804,893100040,132514291810,73824118,2021-12-31,Y,342517000000,93130000000,28952999999,46522000000,44534000000,190326000000,86893000000,0,42448000000,1548000000,4997000000,109743000000,86896000000,216955000000,526216000000,14631000000,511585000000,-22649000000,2407000000,-22595000000,-19090000000,8250000000,9846000000,-652000000,16744999999,939000000,8220000000,-5.864761753042709,-24843000000,-0.16323567096608865
1903,900310,2022-05-10,1320,723702,943814125,71280000000,54000000,2021-12-31,Y,250486000000,8899000000,22982000000,137335999999,16671000000,23109000000,7043000000,475000000,42000000,0,16000000,227335000000,227332000000,186207000000,56414000000,36115000000,20299000000,29283999999,1149000000,24244000000,24264000000,655000000,511000000,4213000000,3995000000,54000000,36025000000,2.94010889292196,28601000000,0.12578668906705603
1904,078340,2022-05-10,88100,171532,14858430900,1133531602000,12866420,2021-12-31,Y,1858805000000,6209000000,266294999999,253740000000,68820000000,175251000000,68021000000,0,270613000000,2168000000,3115000000,1412941000000,1173853000000,644909000000,558681000000,398739000000,159942000000,52623000000,12947999999,121536999999,129442000000,7895000000,52076000000,23721000000,8660000000,5173000000,90153000000,9.326637995090604,101076999999,0.06003787226248757
1905,063080,2022-05-10,76100,158153,11836878400,501894111200,6595192,2021-12-31,Y,575233000000,0,136000000,23192000000,8093000000,141272000000,11051000000,0,58254000000,176000000,0,375708000000,365840000000,36944000000,141553000000,141553000000,0,37809000000,5044000000,29795000000,29570999999,3684000000,146000000,4827000000,3945000000,1099000000,330000000,16.84491059573754,38160000000,0.08793416919953637
1906,263700,2022-05-10,8240,141800,1164403430,149101596960,18094854,2021-12-31,Y,198604000000,1181000000,28292000000,39880000000,6433000000,38352000000,8254000000,0,52297000000,38000000,0,107955000000,102300000000,77812000000,93934000000,93934000000,0,3277000000,2821000000,1242000000,1253000000,1555000000,4914000000,2694000000,1452000000,1369000000,4297000000,120.04959497584541,577000000,0.0036005790879365
1907,214370,2022-05-10,105200,64189,6537534800,1130163600000,10743000,2021-12-31,Y,226760000000,6174000000,114019000000,22249000000,6154000000,9850000000,3974000000,0,7116000000,273000000,6843000000,209794000000,209717999999,149329000000,59088000000,45537000000,13551000000,28204000000,1236000000,25184000000,25318000000,815000000,5001000000,8397000000,1689000000,347000000,51859000000,44.87625476493012,29395000000,0.1355170347148587
1908,221980,2022-05-10,15100,22625,341533600,60925480000,4034800,2021-12-31,Y,107926000000,13928000000,9377000000,19852000000,12987000000,15544999999,2890000000,0,4014000000,13000000,1130000000,88366000000,88366000000,56791999999,54057000000,13538000000,40519000000,6845999999,271000000,8001000000,8001000000,198000000,1206000000,1892000000,638000000,32000000,1205000000,7.614733158355206,8885000000,0.09617778547432722
1909,192250,2022-05-10,2220,1309218,2867407875,156890190540,70671257,2021-12-31,Y,81704000000,0,14572999999,34871000000,6131000000,11263000000,8608000000,0,560000000,0,0,69882000000,67930999999,55789000000,37280000000,37280000000,0,6428000000,1948000000,6034000000,5748000000,305000000,1418000000,749000000,802000000,1145000000,11150000000,26.001025942989724,5670000000,0.08049289476299314
1910,115500,2022-05-10,6340,57915,358681020,76080000000,12000000,2021-12-31,Y,32923000000,897000000,3760000000,9135000000,7829000000,9968000000,6788000000,0,2376000000,0,82000000,20579000000,20579000000,23871000000,39549000000,7034000000,32514999999,4164000000,141000000,2682000000,2682000000,14000000,118000000,844999999,347000000,0,1422000000,28.366890380313198,3422999999,0.14911783920714441
1911,089150,2022-05-10,6330,174288,1067317740,108559500000,17150000,2021-12-31,Y,56741000000,959000000,784000000,469000000,3088000000,9164000000,7870000000,0,12365000000,78000000,77000000,35213000000,35213000000,5523000000,13779000000,3142000000,10637000000,394000000,184000000,239000000,239000000,407000000,190000000,-47000000,438999999,12000000,-629000000,454.22384937238496,409000000,0.008596590789667275
1912,025880,2022-05-10,4640,4973891,24468046860,77561581120,16715858,2021-12-31,Y,95242000000,13044999999,9638000000,13941000000,14433000000,32643000000,4003000000,0,5347000000,71000000,122000000,57251000000,56783000000,51664000000,75743000000,12749000000,62994000000,4475000000,346000000,4315000000,4025000000,625000000,1172000000,889000000,1947000000,37000000,4598000000,17.974873955967556,4657000000,0.07439415965111264
1913,093320,2022-05-10,54800,19502,1059119800,267424000000,4880000,2021-12-31,Y,167211000000,0,63984000000,19942000000,14390000000,17246000000,6545000000,0,13493000000,0,0,136471000000,124746000000,98532000000,84460000000,35491000000,48970000000,19734000000,552000000,16403000000,15863000000,505000000,2707000000,5134000000,11990000000,132000000,23814000000,16.303359141620437,19335000000,0.12893008368619344
1914,073010,2022-05-10,1955,93616,175621940,70755862435,36192257,2021-12-31,Y,49458000000,9630000000,320000000,8674000000,6741000000,19012000000,3374000000,0,4246000000,316000000,59000000,26199000000,26199000000,25613000000,43827000000,4190000000,39637000000,2021000000,39000000,2259000000,2259000000,466000000,7000000,8000000,905000000,9000000,1211000000,31.32176291943338,2726000000,0.08953557117519542
1915,105330,2022-05-10,9570,10332,97522570,116135605740,12135382,2021-12-31,Y,155436000000,7223999999,134000000,23713000000,14809000000,63454000000,14732000000,0,34124000000,563000000,480000000,57858000000,57858000000,65570000000,71832000000,21936000000,49896000000,7720999999,1490000000,1019999999,1019999999,4365000000,56000000,367000000,3632000000,836999999,14849000000,113.85843711162592,5695999999,0.06192515925942032
1916,272110,2022-05-10,13450,37046,491102900,106596562750,7925395,2021-12-31,Y,93733000000,9331000000,3203000000,8598000000,5451000000,16494999999,4568000000,0,33508000000,0,2989000000,43731000000,43731000000,27317000000,46511000000,12981000000,33530000000,4393000000,250000000,5523000000,5523000000,1210000000,2635000000,-310000000,2118000000,15000000,11586000000,19.300482120224515,3788000000,0.04904321706868325
1917,039420,2022-05-10,3500,170242,593568085,84541555000,24154730,2021-12-31,Y,52734000000,0,15430000000,5559000000,1398000000,5578000000,3756000000,0,1959000000,1006000000,0,45197000000,44402000000,22766000000,49634000000,14050000000,35584000000,6797000000,419000000,6522000000,5947000000,3000000,397000000,799000000,1378000000,88000000,8459000000,12.962519932536033,6927000000,0.14689541097633388
1918,083550,2022-05-10,7480,28634,211003550,84162087680,11251616,2021-12-31,Y,179952000000,41356000000,9495000000,15569999999,23916000000,41668000000,15319000000,0,12696000000,35000000,3206000000,125589000000,125458000000,93010000000,143246000000,30031000000,113215000000,8318000000,1491000000,7420000000,7501000000,534000000,308000000,3745000000,5148000000,467000000,-2276000000,11.342599417789758,11391000000,0.08237395504902953
1919,032500,2022-05-10,31850,169663,5361018800,1268295123550,39820883,2021-12-31,Y,366410000000,37920000000,480000000,151943000000,49170000000,107695000000,47467000000,0,8211000000,767000000,0,250503000000,250503000000,241121000000,205159000000,50153000000,155006000000,-27882000000,3159000000,-3729000000,-3729000000,17362000000,19582000000,-1068000000,13179000000,861999999,47581000000,-340.1166863904532,-7017000000,-0.02712250932493284
1920,225430,2022-05-10,1995,77792,153008335,55634664750,27887050,2021-12-31,Y,53066999999,2759000000,565000000,2130999999,3753000000,7473000000,2470000000,0,5297000000,34000000,0,40298000000,40298000000,9846000000,22705000000,5663000000,17041999999,866000000,319000000,-220000000,-220000000,174000000,53000000,208000000,1403000000,39000000,2267000000,-252.88483977272728,109000000,0.0023906654384873156
1921,036030,2022-05-10,6170,55563,337022290,302448976110,49019283,2021-12-31,Y,391553000000,7691000000,72436000000,78339000000,97526000000,159697000000,109601000000,0,13643000000,1122000000,0,218212000000,218212000000,261707000000,471477000000,19073000000,452404000000,4184000000,1235000000,-8913000000,-8913000000,2455000000,4364000000,-646000000,7367000000,19107000000,37983000000,-33.93346528778189,-11468000000,-0.04946173486991926
1922,064820,2022-05-10,4750,189019,887206285,146783208000,30901728,2021-12-31,Y,2213124000000,16938000000,6293000000,5033000000,9230000000,140892000000,7459000000,0,45806000000,57999999,747000000,246816000000,201105000000,37533000000,427666000000,143663000000,284003000000,47381000000,3506000000,35818000000,28757000000,-11583000000,474000000,36542000000,4864000000,657000000,36949000000,4.098029147356078,60303000000,0.029100506120936266
1923,256940,2022-05-10,7780,28746,220817830,145864559240,18748658,2021-12-31,Y,93401000000,2246000000,9670000000,37197000000,7341000000,30197000000,2533000000,0,2317000000,978999999,0,60887000000,61026000000,63341999999,4261000000,-789000000,5050000000,-12307000000,261000000,-16231000000,-15316999999,4414000000,2506000000,-1074000000,770000000,43000000,-8380000000,-8.98678819789292,-15397000000,-0.24360799949370293
1924,024880,2022-05-10,5770,610804,3487919760,102234302500,17718250,2021-12-31,Y,621849000000,156773000000,45199000000,28520000000,106318000000,352381000000,74015000000,0,91134000000,1282000000,3836999999,178334000000,154300000000,346652000000,522424000000,40938000000,481485999999,1240000000,3060000000,-8613000000,-4303000000,15263999999,8714000000,4045000000,16479000000,0,-13316999999,-11.869766922094508,1981999999,0.007355233270740867
1925,042040,2022-05-10,747,725372,532089579,119257324920,159648360,2021-12-31,Y,131546000000,4751000000,1015000000,9861000000,7048999999,33320999999,4362000000,0,4409000000,0,1835000000,93816000000,95652000000,24543000000,35915000000,834000000,35081000000,-8053000000,392000000,-41916000000,-41601000000,16837000000,2053000000,0,1157000000,16000000,213000000,-2.845150417978815,-27132000000,-0.2762229574927338
1926,054410,2022-05-10,6470,25978,163442990,32738200000,5060000,2021-12-31,Y,73667000000,1667000000,6509999999,293000000,7152000000,20691000000,3536999999,0,15137000000,0,605000000,37839000000,37839000000,15668000000,31487000000,3683000000,27804000000,1159000000,153000000,6068000000,6068000000,1019000000,6783000000,1710000000,756000000,25000000,1236000000,5.395220830586684,2014000000,0.038017215342796735
1927,274090,2022-05-10,16450,1103866,17692992450,196256330200,11930476,2021-12-31,Y,106611999999,22901000000,0,17166999999,9024000000,59419000000,9797000000,0,21628000000,0,2417000000,25564000000,25564000000,50553000000,54682000000,-5870000000,60552000000,-13768000000,622000000,-19646000000,-19646000000,7117000000,2734000000,-395000000,3476000000,720000000,-8359999999,-9.989633014354068,-15658000000,-0.33178649376669817
1928,217600,2022-05-10,2645,547047,1432747030,168913244300,63861340,2021-12-31,Y,80322000000,18000000,22007000000,5331000000,3097000000,15593000000,3668000000,0,5777000000,0,1120000000,58952000000,58952000000,33517000000,29139999999,7733000000,21407000000,4077000000,178000000,4370000000,4370000000,83000000,428000000,347000000,2590000000,85000000,6678000000,38.652916315789476,4372000000,0.06754314140493442
1929,089010,2022-05-10,24750,97126,2353214000,367739385750,14858157,2021-12-31,Y,422617000000,90387000000,4581000000,37158000000,92891000000,228026000000,65786000000,0,49395000000,156000000,2574000000,145196000000,140155000000,230105000000,563382000000,104196000000,459185999999,38542000000,6676000000,28529000000,28504000000,9981000000,5746000000,5729000000,23956000000,3419000000,5939000000,12.89002018121911,38493000000,0.19781490408086705
1930,220260,2022-05-10,8730,288152,2464965320,231854020110,26558307,2021-12-31,Y,95237000000,11286000000,21505000000,5285000000,9344000000,15881000000,6811000000,0,24382000000,663000000,2856000000,54974000000,54974000000,48475000000,48295000000,7178000000,41117000000,3836999999,148000000,4409000000,4409000000,714000000,917000000,-115999999,3333000000,35000000,3877000000,52.586532118394196,4090000001,0.05153989617672262
1931,052400,2022-05-10,26000,136260,3513425950,404537068000,15559118,2021-12-31,Y,1058500000000,19213000000,16457000000,884654000000,58203000000,237980000000,206371999999,0,2514000000,353000000,108000000,135045000000,135045000000,983012999999,194500000000,98384000000,96117000000,48150000000,2903000000,52541999999,52565000000,2975000000,6127000000,156000000,2906000000,2000000000,350422000000,7.699308515239224,49545999999,0.06038365914176376
1932,046070,2022-05-10,1470,164336,236868530,57424456320,39064256,2021-12-31,Y,364097000000,70529000000,642000000,1914999999,26902000000,133349000000,62329000000,0,206584000000,7961000000,3425000000,24164000000,22957000000,111090000000,251510000000,35791000000,215719000000,5483000000,971000000,6275000000,6619000000,11942000000,5836000000,288000000,27545999999,561000000,14213000000,9.151307780079682,12669000000,0.05490405117270789
1933,047770,2022-05-10,2325,77013,177475985,87984049650,37842602,2021-12-31,Y,80313000000,5326000000,10000000,17383000000,3422999999,18591000000,7475000000,0,7089000000,3645000000,0,54632000000,52221000000,36136000000,38264000000,20673000000,17591000000,4267000000,1280000000,6626000000,6623000000,239000000,104000000,-690000000,1816000000,0,4265999999,13.278606949894355,6071000000,0.09836039013641813
1934,078940,2022-05-10,1830,1164874,2190683610,59387198430,32452021,2021-12-31,Y,37267000000,5809000000,983000000,749000000,8088000000,20378000000,8373000000,0,2430000000,60000000,877999999,14460000000,14544999999,20426000000,38078000000,2852000000,35226000000,-4523000000,299000000,-6210000000,-6136000000,2082999999,142000000,0,243000000,63000000,1262000000,-9.563155946859903,-4269000001,-0.25276807395346085
1935,080530,2022-05-10,1670,58390,96243820,47246467660,28291298,2021-12-31,Y,68640000000,4671000000,10939000000,7445999999,6292000000,7956999999,7191000000,0,23989000000,0,0,36694000000,36694000000,31004000000,54761000000,11143000000,43618000000,-3132000000,1639999999,-7331000000,-7331000000,4074000000,1875000000,-835000000,2321000000,1074000000,-31000000,-6.444750737962079,-5967000000,-0.09833066921381062
1936,224060,2022-05-10,186,1220831,224068410,50919376368,273760088,2021-12-31,Y,122493000000,48986000000,10984000000,4990000000,3058000000,64387000000,6723999999,0,2026000000,0,156000000,56080999999,55692999999,86366000000,45360000000,8000000,45352000000,-6720000000,471000000,-22586000000,-27110000000,25054000000,6715000000,7000000,947000000,60000000,-10805000000,-2.254466322854866,-4240000000,-0.07297008914742023
1937,104540,2022-05-10,11900,56268,653494150,142933779800,12011242,2021-12-31,Y,118903000000,23947000000,26689000000,13563000000,19656000000,22176000000,7301000000,364000000,40092000000,366000000,3497000000,56635000000,56635000000,84893000000,44630000000,27179000000,17450000000,3779000000,2343000000,764000000,764000000,2639000000,412000000,1292000000,3090000000,218000000,4076000000,187.0860992146597,4283000000,0.04427926018588398
1938,027050,2022-05-10,4050,406866,1619808940,162000000000,40000000,2021-12-31,Y,113499000000,13169999999,3088000000,15212000000,8486000000,21676000000,8295999999,0,8892000000,508000000,3904000000,82932000000,83561000000,41129000000,87050000000,40279000000,46771000000,3440000000,2957000000,3306000000,3322999999,225000000,237000000,1036999999,4307000000,598000000,9165000000,49.00181488203267,4330999999,0.04716683182862681
1939,290510,2022-05-10,6500,227044,1475287070,689760110000,106116940,2021-12-31,Y,488304000000,29089999999,29110000000,41226000000,37004000000,143612000000,38111000000,0,35409000000,860000000,2161000000,309284000000,297260000000,183399000000,339451000000,339451000000,0,17409000000,13747999999,11172000000,8971000000,13487000000,10139000000,631000000,7797000000,5951000000,30758999999,61.74007429287504,15151000000,0.0439551831780256
1940,101670,2022-05-10,1840,180859,319522470,34776000000,18900000,2021-12-31,Y,34572000000,18992000000,582000000,1937000000,2892000000,7783000000,1982999999,0,1377000000,53000000,1014000000,25412000000,25203000000,25242000000,17954000000,4015999999,13938000000,-173000000,259000000,-31000000,160000000,86000000,250999999,215000000,603000000,35000000,-11862000000,-1121.8064516129032,19000001,0.0007092463697786405
1941,123410,2022-05-10,3155,260349,801231320,87838556920,27841064,2021-12-31,Y,373474000000,73587000000,412000000,32827999999,70272000000,162361000000,68465000000,0,71146000000,779000000,27807000000,139967000000,133482000000,185633000000,465656000000,60839000000,404817000000,9493000000,1862000000,4785000000,5577000000,4994000000,842000000,1625000000,19485000000,2900000000,39525000000,18.357065187042842,10562000000,0.050030078678243405
1942,036690,2022-05-10,4210,53504,222399940,65646854170,15593077,2021-12-31,Y,116810999999,40305000000,483000000,8447000000,30656000000,56532000000,33720999999,0,5780000000,0,4797000000,54499000000,54162000000,81347000000,141426000000,11538000000,129888000000,-12184000000,1644000000,-14130000000,-14152000000,1353000000,319000000,913000000,2605000000,66000000,758000000,-4.645920323425337,-12183000000,-0.2021101876308849
1943,049430,2022-05-10,11400,47423,529823400,103147200000,9048000,2021-12-31,Y,199838000000,23916000000,27958999999,18791000000,12900000000,14093000000,4277000000,0,3633000000,100000000,0,182112000000,181590000000,93547000000,77819000000,28939999999,48879000000,16621000000,0,19944000000,19784000000,2030999999,7893000000,4271000000,2530000000,80000000,3274000000,5.171841155234657,18352999999,0.09880750490726534
