,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Liab_Total,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,REV,GROSS,OPR,SGA_2,NETINC,NETINC_1,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,EPS,EPS_prev,EPS Growth,PEG
66,006260,2022-05-10,58400,154314,8798780700,1880480000000,32200000,2021-12-31,Y,12625931000000,423672000000,1272554000000,5173933000000,5173933000000,1916259999999,0,2741732000000,658000000,30830000000,4710266000000,3546598000000,13089102000000,1625379000000,478477000000,69917000000,352129000000,277785000000,258742000000,46185000000,10935.683229813665,6047.360248447205,80.83399666195919,0.06606521814454454
67,010120,2022-05-10,50600,174648,8643727450,1518000000000,30000000,2021-12-31,Y,2796732000000,27530000000,701597000000,845301000000,845301000000,394266000000,0,478012000000,20000000,1276000000,1473419000000,1481633000000,2668265000000,487087000000,155132000000,38936000000,85310000000,84736000000,81930000000,19526000000,2843.6666666666665,2849.5333333333333,-0.20588166483401218,-86.42793928027015
68,000680,2022-05-10,3600,303226,1070269085,283690857600,78803016,2021-12-31,Y,1309373000000,20924000000,51341000000,171370000000,171370000000,92253000000,0,584374000000,26160000000,555000000,553629000000,553629000000,390471000000,110533000000,4309000000,3013000000,60088000000,60088000000,10586000000,268000000,762.5088867157065,-313.0463940618719,343.5769589363169,0.013741481574188766
69,229640,2022-05-10,7960,157454,1255736520,243774036840,30624879,2021-12-31,Y,495255000000,26970000000,10438000000,307635000000,307635000000,127989000000,0,15238000000,10000000,521000000,172383000000,154382000000,750617000000,61613000000,28200000000,819999999,15872000000,14683000000,6190000000,608000000,518.2714354561205,270.4663747406153,91.62139321501868,0.16763276284941217
70,001120,2022-05-10,37250,708126,26356452850,1443810000000,38760000,2021-12-31,Y,6746889000000,22820000000,841883000000,3430948000000,3430948000000,2211616000000,0,931695999999,0,9350000000,2384244000000,1774962000000,16686532999999,1351394000000,656217000000,54859000000,540332000000,350069000000,146781000000,40466000000,13940.454076367389,9329.360165118678,49.42561793775547,0.05406263997737129
71,108670,2022-05-10,52800,50366,2615424200,473492976000,8967670,2021-12-31,Y,2547391000000,10584000000,222173000000,1220060000000,1220060000000,615344000000,0,463913000000,28252000000,3179000000,863418000000,863520000000,3472000000000,832461000000,67273000000,78958000000,12664000000,13090000000,158297000000,9053000000,1412.1839898212133,-8861.387629116593,115.93637530516195,0.3224949518140171
72,383800,2022-05-10,9880,264118,2595558720,753653217200,76280690,2021-12-31,Y,1442547000000,40000000000,91968000000,9850000000,9850000000,7637000000,0,18028000000,0,728000000,1414669000000,1414669000000,185812000000,177404000000,147184000000,1235000000,142866000000,142866000000,1235000000,0,1872.8986326683726,0.0,inf,0.0
73,023150,2022-05-10,10600,127381,1308812050,78212375600,7378526,2021-12-31,Y,451460999999,4527000000,26580000000,297330000000,297330000000,15418000000,0,69427000000,626000000,3564000000,84703000000,62833000000,102067000000,43856000000,23335000000,2462000000,8689000000,5911000000,14841999999,11000000,1177.6064758733655,515.4145963570502,128.47751774914542,0.07006135667338931
74,035420,2022-05-10,276000,732705,200871192500,45277547460000,164049085,2021-12-31,Y,33691007000000,1286495000000,2781396000000,3923319000000,3923319000000,2383033000000,0,5740311000000,118080000000,554265000000,24027376000000,23535638000000,6817600000000,6817600000000,1325478000000,433445000000,16477626000000,16489850000000,412263000000,21181000000,100443.26672105485,5150.879079874173,1850.021834399353,0.0014852904857931034
75,181710,2022-05-10,31200,350125,11120586350,1170558948000,37517915,2021-12-31,Y,3027172000000,324780000000,596403000000,719698000000,719698000000,488847999999,0,208865000000,64107000000,61492999999,2098608000000,1834304000000,1923677000000,1923677000000,97869000000,73109000000,129701000000,116851000000,54669000000,18705000000,3457.041789235889,745.1373563802786,363.9469165832022,0.024797729614971276
76,400760,2022-05-10,5340,105567,560695570,225348000000,42200000,2021-12-31,Y,517300000000,1500000000,15700000000,3900000000,3900000000,3600000000,0,313100000000,11000000000,0,200300000000,200300000000,16900000000,16900000000,10100000000,2700000000,1500000000,1500000000,2700000000,0,35.54502369668246,2.3696682464454977,1399.9999999999998,0.10730857142857145
77,034310,2022-05-10,16950,30520,504930600,642104985000,37882300,2021-12-31,Y,3083783000000,222548000000,604516000000,1510662000000,1510662000000,369923000000,0,252676000000,6745999999,11044000000,1320445000000,746908000000,2449867000000,2449867000000,144269000000,160032000000,101055000000,58164000000,126248000000,33783999999,2667.604659695953,1397.1696544296412,90.92918681983073,0.06987871786895142
78,008260,2022-05-10,5160,408847,2037508570,147576603720,28600117,2021-12-31,Y,341057000000,539000000,2451000000,168634000000,168634000000,34527000000,0,30569000000,40000000,8106999999,141853000000,141853000000,248213000000,44840000000,31201000000,888000000,22055000000,22055000000,18232000000,146000000,771.150691446472,424.2639986402853,81.76199109939013,0.08183875054730057
79,004250,2022-05-10,10500,1939525,19828656010,385560000000,36720000,2021-12-31,Y,499980000000,370000000,35779000000,134474000000,134474000000,45677000000,0,42300000000,2835000000,225000000,323206000000,322298000000,486902000000,75803000000,28272000000,2536000000,26181000000,26180000000,39580000000,263000000,712.9901960784314,513.7527233115468,38.780811025709,0.37974219259961484
80,010060,2022-05-10,105500,189277,19798281500,2516108640500,23849371,2021-12-31,Y,5704061000000,403624000000,698696000000,1236490000000,1236490000000,428143000000,0,1343779000000,11417000000,5980000000,3123792000000,3071404000000,3243997000000,906141000000,625985000000,10853000000,652076000000,647648000000,130925000000,5129000000,27341.433868423617,-10531.263067692646,359.6216018219172,0.010729646204741549
81,178920,2022-05-10,45450,127951,5708000000,1334699334900,29366322,2021-12-31,Y,472960000000,15265000000,90464000000,108648000000,108648000000,50008000000,0,38423000000,1027000000,0,325889000000,325889000000,301869000000,104084999999,75858000000,2362000000,64000000000,64000000000,21756000000,1946000000,2179.3672357062624,1420.8112272282515,53.38893682293164,0.3906179509994473
82,005490,2022-05-10,276000,291390,80166220200,24063566460000,87186835,2021-12-31,Y,91471614000000,13854426000000,4775166000000,21083623000000,21083623000000,8811181000000,93502000000,15583048000000,83463000000,95873000000,54804943000000,50427355000000,76332345000000,11881126000000,9238089000000,231269000000,7195889999999,6617239000000,3135346000000,444100000000,82534.1348839994,20509.426681218556,302.4204877437154,0.011057686403559074
83,010950,2022-05-10,107000,935872,99918934500,12046358744000,112582792,2021-12-31,Y,18693235000000,27238000000,1945525999999,8505027000000,8505027000000,5252919000000,0,3200166000000,40774000000,0,6988042000000,6988042000000,27463918000000,2768726000000,2140941999999,49175000000,1378541000000,1378541000000,643964000000,7839000000,12244.68655920347,-7071.311573086587,273.16004863661715,0.0319903450048362
84,034120,2022-05-10,48600,76303,3625243550,887075485200,18252582,2021-12-31,Y,1462150000000,436446000000,50372000000,515466000000,515466000000,198337000000,0,225086000000,2834000000,4485000000,721597000000,657187000000,1078975000000,377151000000,184437000000,5307000000,144824000000,136083000000,25727000000,0,7934.439083741687,-3166.1821872653413,350.59957432818265,0.017470633557189176
85,005090,2022-05-10,48650,53814,2556568350,714036244600,14677004,2021-12-31,Y,2591550000000,44294000000,201030000000,1115767000000,1115767000000,364045000000,1385000000,736366000000,1459000000,2550000000,739417000000,599775000000,1898387000000,256103000000,152238000000,3116000000,98486000000,59916000000,105970000000,1161000000,6710.2250568304,2161.3402844340712,210.46592270348654,0.03444799667359424
86,001380,2022-05-10,1790,143272,249448010,80485815970,44964143,2021-12-31,Y,187021000000,819999999,9096000000,13115000000,13115000000,5874000000,0,50927000000,3272999999,1489000000,122980000000,122980000000,57772000000,7416000000,-566000000,942000000,-5551000000,-5551000000,4487000000,10000000,-123.45392638752172,-50.95171056635061,-142.29594063727632,0.10189564273903558
87,004060,2022-05-10,688,1235584,830570475,139268372480,202424960,2021-12-31,Y,308413000000,53335000000,15937000000,60371000000,60371000000,17332000000,0,3777000000,1490000000,797000000,244265000000,244265000000,135747000000,53577000000,-4744000000,1100000000,46959000000,46959000000,2214000000,199000000,231.98226147605513,-51.13993847399056,553.622488408037,0.0053569789193126695
88,001770,2022-05-10,28550,27761,800671500,34684766900,1214878,2021-12-31,Y,71036000000,123000000,4923000000,24180000000,24180000000,14251000000,0,6256000000,35000000,603000000,40601000000,40601000000,104771000000,9446000000,5713000000,445000000,5793000000,5793000000,746000000,0,4768.380034867699,402.5095515763723,1084.6625791097392,0.0055200192775104765
89,002360,2022-05-10,1285,5406319,6804798250,142806843050,111133730,2021-12-31,Y,119629000000,21543000000,19491000000,13060000000,13060000000,4236999999,0,14830000000,398000000,11930000000,91739000000,91572000000,139802000000,9933000000,343000000,476999999,611000000,622000000,2444000000,231000000,5.4978807964062755,-62.501276606121294,108.79642960103607,2.148291277212451
90,009160,2022-05-10,8700,202698,1743807210,569236789200,65429516,2021-12-31,Y,903229999999,38512000000,218521000000,331371000000,331371000000,71905000000,0,25197000000,33000000,0,546662000000,546662000000,613013000000,159437000000,106402000000,1998000000,90833000000,90833000000,11815000000,374000000,1388.257250749035,521.7675765781303,166.06813322007085,0.03773661998340342
91,123700,2022-05-10,4200,30127,123948480,65540571600,15604898,2021-12-31,Y,245019999999,9003000000,38495000000,36948000000,36948000000,31414999999,0,18594000000,0,3882000000,189478000000,177467000000,145726000000,35045000000,7738000000,784000000,7425000000,7119000000,7329000000,220000000,475.81214564811637,273.11937566012926,74.21398408592539,0.11894002348507585
92,025530,2022-05-10,3690,31866,114086010,55106489520,14934008,2021-12-31,Y,332921000000,28633000000,51262000000,46434000000,46434000000,27897000000,0,19671000000,165000000,4482000000,266817000000,152440000000,149669000000,39483000000,7917000000,1231000000,8824000000,4256000000,7934999999,222000000,590.866162653723,335.47591510597823,76.12774451097806,0.08203407463817275
93,034730,2022-05-10,246500,223043,54291529500,18277809598500,74149329,2021-12-31,Y,165380861000000,6722783000000,12317555000000,44974859000000,44974859000000,23676206000000,0,54840853000000,2186856000000,283938000000,65565149000000,21248343000000,98325016000000,11066176000000,4935539000000,760841000000,5718424000000,1970204000000,6699911000000,1687803000000,77120.37421134317,-1462.3463416641303,5373.742068761989,0.0005948000251945353
94,011790,2022-05-10,148000,237136,34544762000,5604508104000,37868298,2021-12-31,Y,6180133000000,10258000000,722155000000,1720045000000,1720045000000,586101000000,0,2177725999999,43082000000,12504000000,2282361000000,2001238000000,3396057000000,867267000000,464743000000,39045000000,342340000000,220853000000,178335000000,30907000000,9040.279549928544,1944.1327941382526,365.0031920240148,0.04485214243858268
95,018670,2022-05-10,119000,167569,19956149000,1098399036000,9230244,2021-12-31,Y,5121535000000,788291000000,162691000000,1441958000000,1441958000000,288334000000,0,1562214000000,0,2916000000,2117363000000,2117363000000,6494513000000,369143000000,105461999999,31514999999,249266000000,249266000000,100976000000,7020000000,27005.353271267802,28747.885754699444,-6.061428302242325,-0.7269794357531894
96,001740,2022-05-10,4740,724296,3398658090,1176409446780,248187647,2021-12-31,Y,9410916000000,161326000000,1372990000000,3897565000000,3897565000000,1418492000000,0,3124356000000,243906000000,46288000000,2388995000000,2198497000000,11018140000000,1136208000000,121978000000,121189000000,103540000000,98672000000,827562000000,23608000000,417.18434116908327,169.44034285477554,146.2131120253014,0.07770769409486282
97,006120,2022-05-10,39900,32091,1265848800,759610414500,19037855,2021-12-31,Y,6881873000000,1032712999999,189162000000,1977475000000,1977475000000,309831000000,0,1835090000000,3957000000,6323000000,3069308000000,2413291000000,6614328000000,378779000000,74366000000,33283999999,272294999999,212898999999,108010999999,8079000000,14302.819303907925,18670.695832067217,-23.394288929807285,-0.11924533400690593
98,210980,2022-05-10,27650,16279,447467800,613558034600,22190164,2021-12-31,Y,1983431000000,80434000000,70926000000,465593999999,465593999999,53904000000,0,878579999999,69017000000,1027999999,639256000000,639256000000,790956000000,209289000000,129368000000,5341000000,133634999999,133283000000,29870999999,1995000000,6022.262836768579,2979.2929876498433,102.13731451498238,0.04495220449899781
99,068400,2022-05-10,10450,174915,1823935150,494137028000,47285840,2021-12-31,Y,2860204000000,206999999,147322000000,926519000000,926519000000,167932000000,0,1450033000000,154128000000,675000000,483652000000,483652000000,1036879999999,829257000000,79053000000,417696000000,20590000000,20590000000,413174000000,4522000000,435.4369088082183,384.702904717353,13.187840140728932,1.819773674587983
100,395400,2022-05-10,6700,565772,3793334190,1038637564400,155020532,2021-12-31,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,,
101,302440,2022-05-10,119500,439877,51767619500,9175693497000,76784046,2021-12-31,Y,2110123000000,1548086000000,98028000000,459952000000,459952000000,155257000000,0,48859000000,0,4581000000,1601312000000,1601312000000,929001000000,570283000000,474220000000,2157000000,355139000000,355139000000,15509000000,3265999999,4625.166535246137,428.34419013293467,979.7780480717475,0.026370163694847192
102,326030,2022-05-10,85900,114544,9784352800,6727108175000,78313250,2021-12-31,Y,643652000000,108585999999,225921999999,148306000000,148306000000,85204000000,0,51159000000,0,53000000,444187000000,444187000000,418645000000,396309000000,94958000000,10257000000,64846000000,64846000000,7331000000,4311000000,828.0335703089835,-3159.286583049484,126.20951118368404,0.8219646393562785
103,402340,2022-05-10,46200,849626,38303101200,6535801780200,141467571,2021-12-31,Y,22639140000000,833754999999,642184000000,2517365000000,2517365000000,2162361000000,0,3266481000000,29952000000,134676000000,16855294000000,16660354999999,1146414000000,1146414000000,419791000000,61033000000,363156000000,375204000000,63297000000,0,2567.061818004919,0.0,inf,0.0
104,361610,2022-05-10,114000,253100,28338901500,8127925488000,71297592,2021-12-31,Y,3184524000000,748833000000,235654000000,500952000000,500952000000,179983000000,0,467371000000,0,311000000,2216202000000,2216202000000,603767000000,191978000000,89176000000,3436000000,95350000000,95350000000,113846000000,3839000000,1337.35231899557,1236.535449892894,8.153172568680388,10.455200882100822
105,096770,2022-05-10,201000,298443,59772167500,18585578364000,92465564,2021-12-31,Y,49557440000000,4060479000000,3423826999999,14512449000000,14512449000000,11324099000000,0,15411797000000,57588000000,60907000000,19633194000000,17323353000000,46842929000000,4193792000000,1754171000000,259152000000,501008000000,304590000000,1408301000000,105445000000,5418.319840670631,-23216.6323021617,123.33809559522606,0.3007697683846707
106,285130,2022-05-10,117000,105325,12368384000,2061631260000,17620780,2021-12-31,Y,3955632000000,1796433000000,255615000000,1086649000000,1086649000000,509362000000,0,302246000000,2110000000,5390000000,2566737000000,2053541999999,2089632000000,881379999999,555186000000,6942000000,268742999999,168140000000,84574000000,8301000000,15251.481489411934,14480.687007045091,5.322913767777993,1.4412004836579928
107,017670,2022-05-10,59100,580566,33868505600,12933038810400,218833144,2021-12-31,Y,30911277000000,614614000000,872731000000,6960435000000,6960435000000,4348322000000,0,11615704000000,1611041000000,13157000000,12335138000000,11579346000000,16748585000000,16748585000000,1387162000000,3672555000000,2418989000000,2407523000000,4114394000000,0,11054.033935554113,6856.996031643177,61.20811335667607,0.08734895106462542
108,000660,2022-05-10,110000,4141923,450008878000,80080260150000,728002365,2021-12-31,Y,96386474000000,3625694000000,5057982000000,14769356000000,14769356000000,8413050999999,0,19426060000000,2731504000000,95205000000,62191057999999,62157072000000,42997792000000,18952192000000,12410340000000,744854000000,9616188000000,9602316000000,9862565000000,795933000000,13209.006539422437,6536.948544116337,102.06685811090512,0.08159015980126332
109,064960,2022-05-10,45250,71192,3164032150,661696904000,14623136,2021-12-31,Y,1149796000000,100128000000,242837000000,234675000000,234675000000,161325000000,0,57545000000,1593000000,25808000000,857577000000,857577000000,941745000000,144042000000,91595000000,2045000000,80119000000,80119000000,27495999999,1789000000,5478.920527033326,3722.9360377965436,47.16665748241216,0.17510094181330224
110,100840,2022-05-10,20050,149728,2924521150,150509555550,7506711,2021-12-31,Y,332143000000,10000000,88663000000,66164000000,66164000000,35989000000,0,21131000000,0,2705000000,244848999999,244848999999,171088000000,28720999999,13281000000,570000000,12503000000,12503000000,2069000000,291000000,1665.5763089853865,1303.8999370030363,27.738046587658367,0.43398425032825255
111,003570,2022-05-10,9090,120010,1059660930,302267015730,33252697,2021-12-31,Y,879625000000,287902000000,15736000000,124298000000,124298000000,54870000000,0,102377000000,1320000000,12718000000,652949000000,652949000000,335954000000,41407000000,20587000000,359000000,58999000000,58999000000,6980000000,322000000,1774.26209970277,250.86686953542446,607.252457444258,0.008436781984473707
112,036530,2022-05-10,16850,23748,395565850,274720479100,16303886,2021-12-31,Y,2372324000000,408779000000,351143000000,412516000000,412516000000,241848000000,0,179678000000,2981000000,40904000000,1780130000000,950145000000,1404072000000,213619000000,125567000000,3189000000,151815000000,77215000000,36400000000,2449000000,9311.583753713685,4777.327319388764,94.91199013981434,0.019065810467344273
113,005610,2022-05-10,83500,26644,2213725900,720522251500,8629009,2021-12-31,Y,1222983000000,16641999999,5308000000,577185000000,577185000000,318784000000,0,310767000000,0,11562000000,335031000000,335033000000,2946654000000,472762000000,66177000000,51958000000,40472000000,40445000000,90024000000,1422000000,4690.225725804667,-1434.695455758593,426.91437802907916,0.04170152617625042
114,011810,2022-05-10,4160,114958,472559990,119065248640,28621454,2021-12-31,Y,676149000000,12798000000,19596000000,448391000000,448391000000,150309000000,0,105228000000,0,1347000000,122530000000,66869000000,925509000000,55345000000,9040000000,2619000000,-23318000000,-15275000000,16108000000,143000000,-814.7035437123495,-347.36180768454324,-134.54033393683363,0.037952572972601406
